mID,formula,vm1,vm2,vm3,sites,pointGroup,spaceGroup,volume,a,b,c,alpha,beta,gamma,eij,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
mp-675022,CsPbCl3,1.0,0.0,0.0,5,32,155,188.33502158219946,5.73234715,5.73234715,5.73234715,89.41977317,90.58022683,90.58022683,0.23539,-0.23539,0.23539,0.0,0.04866,0.0,0.0,0.0,0.0,0.0,0.0,-0.04866,0.23539,0.0,0.0,0.0,0.0,0.0,0.0
mp-557733,KNiIO6,1.0,0.0,0.0,9,32,149,133.83556842361435,5.02203946,5.02203908,6.12746329,90.00000000,90.00000000,120.00000247,0.17585,-0.17585,0.17585,0.0,0.04319,0.0,0.0,0.0,0.0,0.0,0.0,-0.04319,0.17585,0.0,0.0,0.0,0.0,0.0,0.0
mp-549697,RbGeIO6,1.0,0.0,0.0,9,32,149,147.8171608013256,5.11429060,5.11438481,6.52555225,89.99949125,90.00102171,120.00042270,0.00461,0.00461,-0.00461,0.0,-0.017695,0.0,0.0,0.0,0.0,0.0,0.0,0.017695,-0.00461,0.0,0.0,0.0,0.0,0.0,0.0
mp-10341,SrGeTeO6,1.0,0.0,0.0,9,32,149,126.14829829903111,5.14922823,5.14922824,5.49371950,90.00000000,90.00000000,120.00000003,0.06176,0.06176,-0.06176,0.0,-0.063435,0.0,0.0,0.0,0.0,0.0,0.0,0.063435,-0.06176,0.0,0.0,0.0,0.0,0.0,0.0
mp-561926,NaNiIO6,1.0,0.0,0.0,9,32,149,114.68486688705104,4.99548948,4.99570303,5.30655499,90.00172634,89.99684255,120.00270700,0.19725,-0.19725,0.19725,0.0,0.06861,0.0,0.0,0.0,0.0,0.0,0.0,-0.06861,0.19725,0.0,0.0,0.0,0.0,0.0,0.0
mp-4829,Na2ThF6,1.0,0.0,0.0,9,32,150,123.79795141048034,6.07842569,6.07842569,3.86901669,90.00000000,90.00000000,119.99999997,0.16502,-0.16502,0.16502,0.0,0.12629,0.0,0.0,0.0,0.0,0.0,0.0,-0.12629,0.16502,0.0,0.0,0.0,0.0,0.0,0.0
mp-7000,SiO2,1.0,0.0,0.0,9,32,152,120.33569695335169,5.02150235,5.02150235,5.51056977,90.00000000,90.00000000,119.99999995,0.13685,-0.13685,0.13685,0.0,-0.009715,0.0,0.0,0.0,0.0,0.0,0.0,0.009715,0.13685,0.0,0.0,0.0,0.0,0.0,0.0
mp-733,GeO2,1.0,0.0,0.0,9,32,152,129.14456331315466,5.08836005,5.08836004,5.75956692,90.00000000,90.00000000,119.99999999,0.16245,-0.16245,0.16245,0.0,-0.171315,0.0,0.0,0.0,0.0,0.0,0.0,0.171315,0.16245,0.0,0.0,0.0,0.0,0.0,0.0
mp-553432,TiO2,1.0,0.0,0.0,9,32,152,167.36456525369286,5.61627743,5.61627701,6.12682986,90.00000000,90.00000000,120.00000254,0.05735,-0.05735,0.05735,0.0,0.055435,0.0,0.0,0.0,0.0,0.0,0.0,-0.055435,0.05735,0.0,0.0,0.0,0.0,0.0,0.0
mp-15951,BeF2,1.0,0.0,0.0,9,32,152,105.3551366741603,4.80803775,4.80803774,5.26246652,90.00000000,90.00000000,119.99999997,0.066455,-0.066455,0.066455,0.0,0.00312,0.0,0.0,0.0,0.0,0.0,0.0,-0.00312,0.066455,0.0,0.0,0.0,0.0,0.0,0.0
mp-754629,WN2,1.0,0.0,0.0,9,32,152,183.16947022446058,5.77930034,5.78145085,6.33070105,89.98773688,90.02632769,120.00945938,0.107765,0.107765,-0.107765,0.0,0.163145,0.0,0.0,0.0,0.0,0.0,0.0,-0.163145,-0.107765,0.0,0.0,0.0,0.0,0.0,0.0
mp-6930,SiO2,1.0,0.0,0.0,9,32,154,120.21179347680075,5.01978486,5.01978486,5.50866340,90.00000000,90.00000000,120.00000000,0.137425,-0.137425,0.137425,0.0,0.011575,0.0,0.0,0.0,0.0,0.0,0.0,-0.011575,0.137425,0.0,0.0,0.0,0.0,0.0,0.0
mp-555760,S,1.0,0.0,0.0,9,32,154,271.7007418052291,8.44086816,8.44086773,4.40337820,90.00000000,90.00000000,120.00000169,0.005205,-0.005205,0.005205,0.0,0.003055,0.0,0.0,0.0,0.0,0.0,0.0,-0.003055,0.005205,0.0,0.0,0.0,0.0,0.0,0.0
mp-223,GeO2,1.0,0.0,0.0,9,32,154,128.9141583614399,5.08372319,5.08372319,5.75978398,90.00000000,90.00000000,119.99999994,0.17605,-0.17605,0.17605,0.0,0.165135,0.0,0.0,0.0,0.0,0.0,0.0,-0.165135,0.17605,0.0,0.0,0.0,0.0,0.0,0.0
mp-549166,SiO2,1.0,0.0,0.0,9,32,154,117.92537435235172,4.98529300,4.98531282,5.47852971,90.00144918,89.99868414,119.99325631,0.144775,-0.144775,0.144775,0.0,0.036995,0.0,0.0,0.0,0.0,0.0,0.0,-0.036995,0.144775,0.0,0.0,0.0,0.0,0.0,0.0
mp-6870,KBe2BO3F2,1.0,0.0,0.0,9,32,155,111.4799081988128,6.97543520,6.97543521,6.97543520,37.25187924,37.25187922,37.25187920,0.00761,-0.00761,0.00761,0.0,0.019355,0.0,0.0,0.0,0.0,0.0,0.0,-0.019355,0.00761,0.0,0.0,0.0,0.0,0.0,0.0
mp-546546,SiO2,1.0,0.0,0.0,9,32,155,146.6163588542827,5.32452716,5.32482171,5.32459556,97.57861567,97.57864093,97.57781524,0.004145,-0.004145,0.004145,0.0,0.01667,0.0,0.0,0.0,0.0,0.0,0.0,-0.01667,0.004145,0.0,0.0,0.0,0.0,0.0,0.0
mp-7323,RbBe2BO3F2,1.0,0.0,0.0,9,32,155,118.16371397545684,4.47228888,4.47242855,7.29177959,107.81839624,90.00000000,119.99896698,0.00916,0.00916,-0.00916,0.0,-0.01659,0.0,0.0,0.0,0.0,0.0,0.0,0.01659,-0.00916,0.0,0.0,0.0,0.0,0.0,0.0
mp-553342,CsBe2BO3F2,1.0,0.0,0.0,9,32,155,126.28212375287548,4.49200434,4.49200417,7.69128293,72.71177638,72.71177729,60.03361150,0.01985,0.01985,-0.01985,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.01985,0.0,0.0,0.0,0.0,0.0,0.0
mp-755367,LiTa2CuO6,1.0,0.0,0.0,10,32,155,111.6691995976304,5.57871416,5.57888203,5.57878988,56.09836183,56.09076665,56.09326512,1.671605,-1.671605,1.671605,0.0,1.78757,0.0,0.0,0.0,0.0,0.0,0.0,-1.78757,1.671605,0.0,0.0,0.0,0.0,0.0,0.0
mp-568116,Lu2(CN2)3,1.0,0.0,0.0,11,32,155,168.40600985767733,6.16302846,6.16302813,6.16302855,60.77112181,60.77112343,60.77111970,0.093035,0.093035,-0.093035,0.0,-0.03879,0.0,0.0,0.0,0.0,0.0,0.0,0.03879,-0.093035,0.0,0.0,0.0,0.0,0.0,0.0
mp-614803,Cs2TeO3,1.0,0.0,0.0,12,32,150,334.3032506790863,6.91486294,6.91486249,8.07314686,90.00000000,90.00000000,120.00000215,0.56803,0.56803,-0.56803,0.0,0.062705,0.0,0.0,0.0,0.0,0.0,0.0,-0.062705,-0.56803,0.0,0.0,0.0,0.0,0.0,0.0
mp-24948,RbFe(SeO4)2,1.0,0.0,0.0,12,32,150,213.13243646516477,5.25954934,5.25954934,8.89655465,90.00000000,90.00000000,120.00000000,0.025005,0.025005,-0.025005,0.0,-0.08272,0.0,0.0,0.0,0.0,0.0,0.0,0.08272,-0.025005,0.0,0.0,0.0,0.0,0.0,0.0
mp-669367,KAl(SO4)2,1.0,0.0,0.0,12,32,150,170.8867533682952,4.91019375,4.91019408,8.18427982,90.00000000,90.00000000,119.99999770,0.111415,0.111415,-0.111415,0.0,-0.02332,0.0,0.0,0.0,0.0,0.0,0.0,0.02332,-0.111415,0.0,0.0,0.0,0.0,0.0,0.0
mp-4453,TlNO2,1.0,0.0,0.0,12,32,152,213.34359295290935,5.70338461,5.70338461,7.57327373,90.00000000,90.00000000,119.99999996,0.231725,-0.231725,0.231725,0.0,0.07443,0.0,0.0,0.0,0.0,0.0,0.0,-0.07443,0.231725,0.0,0.0,0.0,0.0,0.0,0.0
mp-3288,CsNO2,1.0,0.0,0.0,12,32,152,258.8809371004446,6.07636725,6.07636726,8.09620341,90.00000000,90.00000000,120.00000000,0.027495,0.027495,-0.027495,0.0,0.0429,0.0,0.0,0.0,0.0,0.0,0.0,-0.0429,-0.027495,0.0,0.0,0.0,0.0,0.0,0.0
mp-19086,BaCoO2,1.0,0.0,0.0,12,32,152,209.54482203535497,5.96314709,5.96314708,6.80448496,90.00000000,90.00000000,119.99999999,0.6025,0.6025,-0.6025,0.0,0.11791,0.0,0.0,0.0,0.0,0.0,0.0,-0.11791,-0.6025,0.0,0.0,0.0,0.0,0.0,0.0
mp-4236,BaZnO2,1.0,0.0,0.0,12,32,152,210.88400210448637,5.97230086,5.97230086,6.82699600,90.00000000,90.00000000,120.00000002,0.694305,0.694305,-0.694305,0.0,0.10915,0.0,0.0,0.0,0.0,0.0,0.0,-0.10915,-0.694305,0.0,0.0,0.0,0.0,0.0,0.0
mp-752580,RbNO2,1.0,0.0,0.0,12,32,152,221.55424513222482,5.78213881,5.78213947,7.65195401,90.00000000,90.00000000,119.99999618,0.00657,0.00657,-0.00657,0.0,0.041585,0.0,0.0,0.0,0.0,0.0,0.0,-0.041585,-0.00657,0.0,0.0,0.0,0.0,0.0,0.0
mp-756018,BaMgO2,1.0,0.0,0.0,12,32,152,211.45886579918357,5.97535980,5.97552211,6.83851010,90.00442426,89.99632326,120.00140369,0.586155,0.586155,-0.586155,0.0,0.20155,0.0,0.0,0.0,0.0,0.0,0.0,-0.20155,-0.586155,0.0,0.0,0.0,0.0,0.0,0.0
mp-9844,BaAl2B2O7,1.0,0.0,0.0,12,32,155,183.86882355650323,8.80915420,8.80915420,8.80915420,33.34059126,33.34059127,33.34059124,0.27324,-0.27324,0.27324,0.0,-0.121575,0.0,0.0,0.0,0.0,0.0,0.0,0.121575,0.27324,0.0,0.0,0.0,0.0,0.0,0.0
mp-556120,RbTl(SO4)2,1.0,0.0,0.0,12,32,155,191.47442332199202,9.26504968,9.26505006,9.26505057,31.38542876,31.38542504,31.38542551,0.352575,-0.352575,0.352575,0.0,0.27424,0.0,0.0,0.0,0.0,0.0,0.0,-0.27424,0.352575,0.0,0.0,0.0,0.0,0.0,0.0
mp-12885,BaAl2Sb2O7,1.0,0.0,0.0,12,32,155,214.9552199306742,8.76911007,8.76911008,8.76911008,36.63099229,36.63099223,36.63099228,0.190415,-0.190415,0.190415,0.0,0.019565,0.0,0.0,0.0,0.0,0.0,0.0,-0.019565,0.190415,0.0,0.0,0.0,0.0,0.0,0.0
mp-15939,SrAl2B2O7,1.0,0.0,0.0,12,32,155,171.9356346574497,8.61226864,8.61226865,8.61226865,33.35354975,33.35354974,33.35354973,0.32447,0.32447,-0.32447,0.0,0.097235,0.0,0.0,0.0,0.0,0.0,0.0,-0.097235,-0.32447,0.0,0.0,0.0,0.0,0.0,0.0
mp-22995,Ag3SI,1.0,-0.16667,-0.16667,5,3,146,121.85550996289857,4.95772310,4.95772310,4.95772310,89.90935692,89.90935692,89.90935692,0.150167,-0.131445,0.131445,0.0,-0.20639,-0.07372,0.08748,0.08748,-0.08748,0.0,-0.07372,0.20639,0.131445,0.12894,0.12894,0.10721,0.0,0.0,0.0
mp-571195,ZnTe,0.0,0.0,1.0,6,3,144,177.25641704832378,4.37263364,4.37263390,10.70496168,90.00000000,90.00000000,119.99999803,0.14477,0.00057,-0.00057,0.0,-0.00403,-0.0835,0.115395,0.115395,-0.115395,0.0,-0.0835,0.00403,-0.00057,-0.07244,-0.07244,0.14477,0.0,0.0,0.0
mp-571558,HgBr2,1.0,0.0,0.0,9,3,143,305.1210436842898,7.18384247,7.18384241,6.82696904,90.00000000,90.00000000,120.00000027,0.02177,-0.02177,0.02177,0.0,-0.00148,-0.001005,0.00214,0.00214,-0.00214,0.0,-0.001005,0.00148,0.02177,3e-05,3e-05,0.0004,0.0,0.0,0.0
mp-776922,Rb2O,1.0,0.0,0.14286,9,3,143,312.81609008212166,7.39369001,9.91422548,9.91673893,80.40135639,68.09886433,138.16873258,0.005903,0.005885,-0.005885,0.0,0.00031,-0.000625,-9.5e-05,-9.5e-05,9.5e-05,0.0,-0.000625,-0.00031,-0.005885,0.00209,0.00209,-0.00328,0.0,0.0,0.0
mp-776952,Na2O,0.0,0.0,1.0,9,3,143,123.02423801979008,6.19337403,7.21580510,7.21499588,96.03101266,64.60223360,149.13364802,9.61902,0.80022,-0.80022,0.0,0.138975,-0.16963,0.043735,0.043735,-0.043735,0.0,-0.16963,-0.138975,-0.80022,-2.339395,-2.339395,-9.61902,0.0,0.0,0.0
mp-38975,PNO,1.0,0.0,0.5,9,3,145,104.65877544524129,4.78361171,4.78361184,5.28120664,90.00000000,90.00000000,119.99999905,0.254865,-0.192865,0.192865,0.0,0.090715,-0.138545,-0.047665,-0.047665,0.047665,0.0,-0.138545,-0.090715,0.192865,-0.1393,-0.1393,-0.19518,0.0,0.0,0.0
mp-559001,CrFe(BiO3)2,0.0,0.0,1.0,10,3,146,126.57283775445846,5.65835065,5.65840839,5.65829910,59.47529218,59.47624955,59.47432752,2.77096,0.19175,-0.19175,0.0,0.142435,-1.65806,-0.91209,-0.91209,0.91209,0.0,-1.65806,-0.142435,-0.19175,-1.75481,-1.75481,-2.77096,0.0,0.0,0.0
mp-18753,Na3Mo(OF)3,0.0,0.0,1.0,10,3,146,139.36074689679918,5.95260993,5.95260993,5.95260993,57.15283063,57.15283067,57.15283067,0.5586,0.013315,-0.013315,0.0,0.03643,0.217175,0.04648,0.04648,-0.04648,0.0,0.217175,-0.03643,-0.013315,0.07132,0.07132,0.5586,0.0,0.0,0.0
mp-39681,NaTi2BiO6,0.16667,-1.16667,1.0,10,3,146,121.46554534154264,5.60509998,5.60509995,5.60510043,58.92548138,58.92548490,58.92548205,4.66601,0.49126,-0.49126,0.0,0.81819,-5.51793,-1.86366,-1.86366,1.86366,0.0,-5.51793,-0.81819,-0.49126,-2.1373,-2.1373,-3.53668,0.0,0.0,0.0
mp-774149,Li2CrWO6,0.0,0.0,1.0,10,3,146,100.90934666850444,5.36144605,5.35992599,9.42926863,28.41067812,51.50907036,56.81395254,2.56954,1.007885,-1.007885,0.0,-0.412335,1.136485,0.1176,0.1176,-0.1176,0.0,1.136485,0.412335,-1.007885,1.53434,1.53434,-2.56954,0.0,0.0,0.0
mp-770690,Mn3TeO6,0.0,0.0,1.0,10,3,146,121.95833446542866,5.70294173,5.70294173,5.70294122,56.95979718,56.95979723,56.95980249,0.96662,-0.22811,0.22811,0.0,-0.052585,0.18505,0.07717,0.07717,-0.07717,0.0,0.18505,0.052585,0.22811,0.27866,0.27866,0.96662,0.0,0.0,0.0
mp-776740,Li2MnWO6,0.0,0.0,1.0,10,3,146,99.83440953068805,5.33248567,5.33254560,9.37214124,28.50562429,51.71500949,57.01215158,2.16736,-0.07545,0.07545,0.0,0.18087,0.466635,0.307565,0.307565,-0.307565,0.0,0.466635,-0.18087,0.07545,-1.10948,-1.10948,2.16736,0.0,0.0,0.0
mp-755478,CdBiO3,0.0,1.0,-1.33333,10,3,146,152.35221764721388,5.89793158,5.89791198,6.09703100,61.07327218,118.92406708,120.00560618,0.602898,0.042365,-0.042365,0.0,-0.009115,0.19336,0.17918,0.17918,-0.17918,0.0,0.19336,0.009115,-0.042365,0.74183,0.74183,0.5759,0.0,0.0,0.0
mp-6628,CsCd(NO2)3,1.0,0.14286,0.28571,11,3,146,174.20863789011207,5.58508289,5.58508289,5.58508289,90.31035529,90.31035538,90.31035526,0.111067,-0.101725,0.101725,0.0,-0.02004,-0.001435,-0.034195,-0.034195,0.034195,0.0,-0.001435,0.02004,0.101725,-0.06735,-0.06735,-0.0513,0.0,0.0,0.0
mp-11017,KCd(NO2)3,0.0,0.0,1.0,11,3,146,161.99158269884097,5.45178011,5.45178011,5.45178011,90.78219581,90.78219585,90.78219572,0.39726,-0.193945,0.193945,0.0,0.02373,-0.16621,-0.05557,-0.05557,0.05557,0.0,-0.16621,-0.02373,0.193945,-0.11216,-0.11216,-0.39726,0.0,0.0,0.0
mp-11016,RbCd(NO2)3,1.0,0.0,0.28571,11,3,146,166.3819061040664,5.50033665,5.50033665,5.50033665,90.55586737,90.55586738,90.55586732,0.186248,-0.16457,0.16457,0.0,0.001195,-0.060515,0.004705,0.004705,-0.004705,0.0,-0.060515,-0.001195,0.16457,-0.08894,-0.08894,-0.09612,0.0,0.0,0.0
mp-11018,TlCd(NO2)3,0.0,0.0,1.0,11,3,146,165.88787685055934,5.49494355,5.49494356,5.49494356,90.61279086,90.61279090,90.61279089,0.4335,-0.091095,0.091095,0.0,0.00729,-0.069575,-0.05508,-0.05508,0.05508,0.0,-0.069575,-0.00729,0.091095,-0.30158,-0.30158,-0.4335,0.0,0.0,0.0
mp-684609,HCl,0.0,0.0,1.0,2,mm2,44,53.06999403105957,4.18273604,4.18273568,4.25073817,59.46071036,59.46071320,62.56448784,0.17073,0.0,0.0,0.0,0.0,0.01144,0.0,0.0,0.0,0.0,0.01412,0.0,0.0,-0.01364,-0.00187,0.17073,0.0,0.0,0.0
mp-685145,BN,0.0,0.0,1.0,2,mm2,42,16.49724749898005,3.27375635,3.27375679,2.50732566,101.09749882,101.09750193,134.81590167,0.48243,0.0,0.0,0.0,0.0,-0.45489,0.0,0.0,0.0,0.0,-0.19152,0.0,0.0,-0.43209,-0.07679,0.48243,0.0,0.0,0.0
mp-2964,NaNO2,0.0,1.0,1.0,4,mm2,44,55.88779120985418,3.63240737,4.32301498,4.32301498,78.74165266,65.15756411,65.15756407,0.074681,0.0,0.0,0.0,0.0,0.11415,0.0,0.0,0.0,0.0,-0.16159,0.0,0.0,0.00372,0.00797,-0.05761,0.0,0.0,0.0
mp-22464,NaO3,0.0,0.0,1.0,4,mm2,44,55.67229762678995,3.64017949,4.31656194,4.31656194,76.94960261,65.06103036,65.06103027,0.3671,0.0,0.0,0.0,0.0,-0.13649,0.0,0.0,0.0,0.0,0.16631,0.0,0.0,-0.14835,-0.13083,0.3671,0.0,0.0,0.0
mp-34465,Li2HN,0.0,0.0,1.0,4,mm2,44,33.174221649058495,3.66859576,3.66859640,3.54638921,61.09596354,61.09596522,56.18651121,0.41231,0.0,0.0,0.0,0.0,0.28376,0.0,0.0,0.0,0.0,0.03074,0.0,0.0,-0.06379,0.3049,0.41231,0.0,0.0,0.0
mp-545552,SnO,0.0,0.0,1.0,4,mm2,31,82.26363363612899,4.28589677,3.35432575,5.72217255,90.00000000,90.00735932,90.00000000,0.59306,0.0,0.0,0.0,0.0,-0.40208,0.0,0.0,0.0,0.0,-0.05368,0.0,0.0,-0.04223,-0.09585,0.59306,0.0,0.0,0.0
mp-632296,HF,0.0,0.0,1.0,4,mm2,36,38.59485847665045,2.78685909,2.78685909,5.18095999,90.00000000,90.00000000,73.56794772,1.92677,0.0,0.0,0.0,0.0,-0.00847,0.0,0.0,0.0,0.0,0.11827,0.0,0.0,-1.2523,-1.32801,1.92677,0.0,0.0,0.0
mp-632326,HCl,0.0,0.0,1.0,4,mm2,36,95.51581816897358,4.24133421,5.45838832,4.24133421,90.00000000,76.59617239,90.00000000,0.21289,0.0,0.0,0.0,0.0,0.03384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00694,-0.01041,0.21289,0.0,0.0,0.0
mp-776563,CrO3,0.0,0.66667,1.0,4,mm2,38,63.76244581796793,4.90273431,4.86260861,3.09691653,90.00000000,90.00000000,120.27334782,0.944885,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.71794,0.0,0.0,0.38493,1.00375,0.87513,0.0,0.0,0.0
mp-5777,BaTiO3,0.0,0.0,1.0,5,mm2,38,67.77511735502912,3.98753058,4.12278807,4.12278806,90.48823846,90.00000000,90.00000000,3.43676,0.0,0.0,0.0,0.0,-1.30243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24411,0.69252,3.43676,0.0,0.0,0.0
mp-27726,SO2,0.0,1.0,0.8,6,mm2,41,123.03741735995312,4.43414626,4.43414626,6.26650151,90.00000000,90.00000000,93.03099807,0.266929,0.0,0.0,0.0,0.0,-0.02191,0.0,0.0,0.0,0.0,0.71291,0.0,0.0,-0.05498,-0.07964,0.10546,0.0,0.0,0.0
mp-34381,H4IN,0.0,0.42857,1.0,6,mm2,44,97.5546951081543,5.04781643,5.16875902,5.16875952,61.54132395,60.77105598,60.77105286,0.25167,0.0,0.0,0.0,0.0,-0.01087,0.0,0.0,0.0,0.0,0.17255,0.0,0.0,0.00179,0.2372,0.24884,0.0,0.0,0.0
mp-644271,LiHS,1.0,0.0,1.0,6,mm2,40,96.05078555681408,6.17469014,3.94442956,3.94442956,91.11782423,90.00000000,90.00000000,0.17875,0.0,0.0,0.0,0.0,-0.39408,0.0,0.0,0.0,0.0,-0.11341,0.0,0.0,0.01971,-0.00047,-0.13121,0.0,0.0,0.0
mp-625998,LiHO,0.0,0.0,1.0,6,mm2,39,57.77662839022128,3.56121148,3.56121148,4.55612885,89.47670419,90.52329581,89.78815397,0.76021,0.0,0.0,0.0,0.0,0.11895,0.0,0.0,0.0,0.0,0.05789,0.0,0.0,-0.347,0.18275,-0.76021,0.0,0.0,0.0
mp-764716,Fe2OF3,0.0,0.0,1.0,6,mm2,38,73.89579535104305,4.87819724,4.87819724,3.10626751,90.00000000,90.00000000,88.55652785,0.39826,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.08313,0.0,0.0,-0.65176,-0.03133,0.39826,0.0,0.0,0.0
mp-763136,FeOF,0.0,0.66667,1.0,6,mm2,31,69.96677958348022,4.76146893,4.73134574,3.10574822,90.00000000,90.00000000,90.00000000,0.633904,0.0,0.0,0.0,0.0,-0.73698,0.0,0.0,0.0,0.0,0.6308,0.0,0.0,-0.89532,0.50345,0.59635,0.0,0.0,0.0
mp-771637,LiFe2(ClO)2,1.0,0.0,0.6,7,mm2,25,116.02145860214802,3.99361601,8.44582391,3.43977467,89.99785144,90.00065520,90.00064888,0.170526,0.0,0.0,0.0,0.0,-0.42054,0.0,0.0,0.0,0.0,-0.22146,0.0,0.0,-0.05976,0.2346,0.08205,0.0,0.0,0.0
mp-1954,P3N5,0.0,1.0,1.0,8,mm2,44,77.07091008762012,2.62908123,4.49009398,7.02789174,108.62516370,100.78026702,90.00567241,0.502873,0.0,0.0,0.0,0.0,-0.12089,0.0,0.0,0.0,0.0,-0.59859,0.0,0.0,-0.55351,-0.47033,-0.35342,0.0,0.0,0.0
mp-25503,CrHO2,0.0,0.6,1.0,8,mm2,31,65.75113413248339,3.04076442,4.36961474,4.94854274,90.00000000,90.00000000,90.00000000,0.734471,0.0,0.0,0.0,0.0,-0.01708,0.0,0.0,0.0,0.0,-0.42121,0.0,0.0,-0.49058,-0.86458,-0.702,0.0,0.0,0.0
mp-23803,GaHO2,0.0,0.0,1.0,8,mm2,31,65.8001463995746,3.00395142,4.39104437,4.98845581,90.00000000,90.00000000,90.00000000,1.84833,0.0,0.0,0.0,0.0,-0.37179,0.0,0.0,0.0,0.0,1.13119,0.0,0.0,-0.0416,1.28589,1.84833,0.0,0.0,0.0
mp-23807,AlHO2,0.0,0.16667,1.0,8,mm2,31,58.194332759317845,2.86154568,4.26347775,4.76997397,90.00000000,90.00000000,90.00000000,1.837347,0.0,0.0,0.0,0.0,0.32641,0.0,0.0,0.0,0.0,-1.18749,0.0,0.0,0.10618,-1.60296,-1.83692,0.0,0.0,0.0
mp-542980,FeHO2,0.0,0.0,1.0,8,mm2,31,69.20739349626109,3.06009053,4.48451209,5.04316316,90.00000000,90.00000000,90.00000000,1.29627,0.0,0.0,0.0,0.0,0.21701,0.0,0.0,0.0,0.0,-0.95848,0.0,0.0,-0.30015,-0.92875,-1.29627,0.0,0.0,0.0
mp-504535,InHO2,0.0,0.0,1.0,8,mm2,31,83.0365740042157,3.32960589,4.63825099,5.37678097,90.00000000,90.00000000,90.00000000,0.94965,0.0,0.0,0.0,0.0,0.14536,0.0,0.0,0.0,0.0,-0.26225,0.0,0.0,-0.28148,-0.63815,-0.94965,0.0,0.0,0.0
mp-625054,AlHO2,0.0,0.0,1.0,8,mm2,36,65.86659726049224,6.25355147,6.25355147,3.73430179,90.00000000,90.00000000,26.80958207,0.47139,0.0,0.0,0.0,0.0,-0.06808,0.0,0.0,0.0,0.0,1.33562,0.0,0.0,-0.17311,-0.74401,-0.47139,0.0,0.0,0.0
mp-625056,AlHO2,0.0,0.0,1.0,8,mm2,36,66.31654719132358,6.29390687,6.29390687,3.73653119,90.00000000,90.00000000,26.61772944,0.44775,0.0,0.0,0.0,0.0,-0.07159,0.0,0.0,0.0,0.0,1.47606,0.0,0.0,-0.15668,-0.68721,-0.44775,0.0,0.0,0.0
mp-626902,AlHO2,0.0,0.0,1.0,8,mm2,36,64.54709616,6.22540362,6.22540362,3.73600000,90.00000000,90.00000000,26.47418892,0.42046,0.0,0.0,0.0,0.0,-0.07758,0.0,0.0,0.0,0.0,1.41404,0.0,0.0,-0.17463,-0.6398,-0.42046,0.0,0.0,0.0
mp-754117,YHO2,0.0,0.0,1.0,8,mm2,31,94.26864063346966,5.50978902,4.86454340,3.51714435,90.00000000,90.00000000,90.00000000,1.00393,0.0,0.0,0.0,0.0,-0.0871,0.0,0.0,0.0,0.0,0.26718,0.0,0.0,0.03045,0.43361,1.00393,0.0,0.0,0.0
mp-755543,HoHO2,0.0,0.0,1.0,8,mm2,31,92.34393858790462,5.46391342,4.84852460,3.48573993,90.00000000,90.00000000,90.00000000,0.96266,0.0,0.0,0.0,0.0,-0.00051,0.0,0.0,0.0,0.0,0.30535,0.0,0.0,0.05952,0.45415,0.96266,0.0,0.0,0.0
mp-777422,DyHO2,0.0,0.0,1.0,8,mm2,31,94.13025143314654,5.49722475,4.87658702,3.51131464,90.00000000,90.00000000,90.00000000,1.01787,0.0,0.0,0.0,0.0,-0.01309,0.0,0.0,0.0,0.0,0.307,0.0,0.0,0.0606,0.47417,1.01787,0.0,0.0,0.0
mp-626075,MnHO2,0.0,0.83333,1.0,8,mm2,31,71.08932577578284,4.49643512,5.36298266,2.94801488,90.00000000,90.00000000,90.00000000,0.507498,0.0,0.0,0.0,0.0,0.0267,0.0,0.0,0.0,0.0,0.52833,0.0,0.0,0.09366,0.45933,0.4335,0.0,0.0,0.0
mp-5770,AgNO2,0.0,0.0,1.0,4,mm2,44,63.222936972295166,3.90835552,4.51349885,4.51349884,68.91367902,64.34425625,64.34425626,0.28345,0.0,0.0,0.0,0.0,-0.10424,0.0,0.0,0.0,0.0,-0.3642,0.0,0.0,0.013,0.04588,-0.28345,0.0,0.0,0.0
mp-632229,HBr,0.0,0.0,1.0,4,mm2,36,108.73307241531805,4.44316861,5.64365550,4.44316861,90.00000000,77.40165189,90.00000000,0.22968,0.0,0.0,0.0,0.0,0.01978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01164,0.00931,0.22968,0.0,0.0,0.0
mp-764312,VOF2,0.0,0.0,1.0,4,mm2,44,55.72979347821904,3.73424415,5.42763506,3.08566689,72.81427085,90.01197441,69.85576652,4.90296,0.0,0.0,0.0,0.0,0.05943,0.0,0.0,0.0,0.0,-0.00981,0.0,0.0,0.09429,0.30305,4.90296,0.0,0.0,0.0
mp-20337,ZrPbO3,0.0,0.0,1.0,5,mm2,38,76.35838416475433,4.17635609,4.27679085,4.27679085,91.63484309,90.00000000,90.00000000,2.19649,0.0,0.0,0.0,0.0,-1.16653,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.57219,-0.17962,2.19649,0.0,0.0,0.0
